"Step","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MIN","Freeway-v4__state_of_art_intrinsic__1__1666557898 - charts/mean_episodic_return__MAX"
"42969088","0","0","0"
"42973312","0","0","0"
"43028864","0","0","0"
"43031168","0","0","0"
"43035392","0","0","0"
"43035904","0","0","0"
"43039616","0","0","0"
"43040512","0","0","0"
"43043584","0","0","0"
"43049216","0","0","0"
"43049984","0","0","0"
"43110784","1","1","1"
"43118336","0","0","0"
"43119232","1","1","1"
"43120128","0","0","0"
"43127552","0","0","0"
"43139200","0","0","0"
"43199232","2","2","2"
"43200512","0","0","0"
"43205376","0","0","0"
"43207040","0","0","0"
"43209600","0","0","0"
"43215232","0","0","0"
"43229568","0","0","0"
"43271552","0","0","0"
"43291904","0","0","0"
"43313152","1","1","1"
"43358080","0","0","0"
"43374848","0","0","0"
"43381888","0","0","0"
"43386240","1","1","1"
"43391488","0","0","0"
"43392640","1","1","1"
"43396992","1","1","1"
"43397632","0","0","0"
"43398528","0","0","0"
"43399552","0","0","0"
"43463936","0","0","0"
"43465088","0","0","0"
"43468800","1","1","1"
"43475840","0","0","0"
"43476224","0","0","0"
"43503744","2","2","2"
"43545984","2","2","2"
"43553536","0","0","0"
"43568512","0","0","0"
"43572992","0","0","0"
"43577856","0","0","0"
"43581184","1","1","1"
"43644800","0","0","0"
"43650816","0","0","0"
"43737728","0","0","0"
"43755648","0","0","0"
"43813632","0","0","0"
"43813760","0","0","0"
"43815552","0","0","0"
"43823232","0","0","0"
"43824512","1","1","1"
"43829504","0","0","0"
"43900544","0","0","0"
"43901568","0","0","0"
"43906176","0","0","0"
"43908736","0","0","0"
"43910016","0","0","0"
"43910400","0","0","0"
"43911168","0","0","0"
"43916032","0","0","0"
"43977728","1","1","1"
"43983488","1","1","1"
"43986048","1","1","1"
"43991040","0","0","0"
"43998080","0","0","0"
"44003712","0","0","0"
"44064768","1","1","1"
"44073984","1","1","1"
"44074752","0","0","0"
"44078208","1","1","1"
"44079488","0.5","0.5","0.5"
"44090624","0","0","0"
"44093824","0","0","0"
"44094592","0","0","0"
"44158080","0","0","0"
"44161920","0","0","0"
"44166656","0","0","0"
"44166784","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"44167168","1","1","1"
"44174208","1","1","1"
"44201344","0","0","0"
"44243968","1","1","1"
"44246912","0","0","0"
"44252544","0","0","0"
"44255104","0","0","0"
"44256768","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"44259200","0.5","0.5","0.5"
"44289536","0","0","0"
"44318976","0","0","0"
"44326784","0","0","0"
"44335616","0","0","0"
"44336256","0","0","0"
"44341888","0","0","0"
"44342144","0","0","0"
"44344576","1","1","1"
"44345088","0","0","0"
"44349952","0","0","0"
"44353152","1","1","1"
"44356992","1","1","1"
"44394240","0","0","0"
"44421888","1","1","1"
"44427648","0","0","0"
"44430592","0","0","0"
"44434944","0","0","0"
"44439680","0","0","0"
"44445056","0","0","0"
"44447488","0","0","0"
"44450944","0","0","0"
"44500480","1","1","1"
"44512128","1","1","1"
"44515968","1","1","1"
"44529920","0","0","0"
"44531200","0","0","0"
"44591616","0.5","0.5","0.5"
"44607616","1","1","1"
"44613888","1","1","1"
"44616448","0","0","0"
"44618240","0","0","0"
"44672000","0","0","0"
"44684032","1","1","1"
"44694016","1","1","1"
"44697088","1","1","1"
"44762240","0","0","0"
"44764544","1","1","1"
"44775040","0","0","0"
"44777344","0","0","0"
"44784768","1","1","1"
"44788480","0","0","0"
"44792192","1","1","1"
"44798848","1","1","1"
"44848384","0","0","0"
"44854400","0","0","0"
"44859904","0","0","0"
"44860288","0","0","0"
"44861568","0","0","0"
"44861696","0","0","0"
"44862720","0.5","0.5","0.5"
"44875008","1","1","1"
"44876160","0","0","0"
"44878592","0","0","0"
"44879744","0","0","0"
"44881152","0","0","0"
"44885376","0","0","0"
"44931456","0","0","0"
"44945536","0","0","0"
"44948480","0","0","0"
"44962816","0","0","0"
"44963200","0","0","0"
"44997120","1","1","1"
"45022848","0","0","0"
"45041664","1","1","1"
"45050624","0","0","0"
"45052032","0","0","0"
"45058688","0","0","0"
"45106048","0.5","0.5","0.5"
"45120768","0","0","0"
"45127296","0","0","0"
"45131008","0","0","0"
"45131520","1","1","1"
"45176832","0","0","0"
"45192832","0","0","0"
"45207040","1","1","1"
"45212928","1","1","1"
"45216256","0","0","0"
"45218432","0","0","0"
"45226880","1","1","1"
"45229184","0","0","0"
"45279488","0","0","0"
"45284480","0","0","0"
"45296896","0","0","0"
"45299328","1","1","1"
"45302400","1","1","1"
"45313280","1","1","1"
"45360640","0","0","0"
"45369856","0","0","0"
"45380352","1","1","1"
"45381888","0","0","0"
"45400064","0","0","0"
"45451648","0","0","0"
"45452544","2","2","2"
"45454080","0","0","0"
"45455232","0","0","0"
"45461120","0","0","0"
"45461504","0","0","0"
"45462016","0","0","0"
"45472768","0","0","0"
"45472896","0","0","0"
"45478144","0","0","0"
"45478272","0","0","0"
"45482496","0","0","0"
"45483776","1","1","1"
"45487488","1","1","1"
"45524224","0","0","0"
"45537536","0","0","0"
"45547776","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"45550336","0.5","0.5","0.5"
"45554176","0","0","0"
"45562496","0","0","0"
"45563136","0","0","0"
"45565440","0","0","0"
"45577984","0","0","0"
"45580160","0","0","0"
"45648512","0","0","0"
"45652096","1","1","1"
"45652480","0","0","0"
"45655808","0","0","0"
"45662848","0","0","0"
"45714304","0","0","0"
"45719424","0","0","0"
"45727104","0.5","0.5","0.5"
"45727488","0","0","0"
"45731968","0","0","0"
"45735552","0","0","0"
"45738240","0.5","0.5","0.5"
"45738752","2","2","2"
"45742592","0.5","0.5","0.5"
"45747584","0","0","0"
"45798400","0","0","0"
"45801216","0.5","0.5","0.5"
"45806208","0","0","0"
"45815808","0","0","0"
"45816448","0","0","0"
"45820544","0","0","0"
"45829504","0","0","0"
"45830016","0","0","0"
"45840256","0","0","0"
"45890048","0","0","0"
"45893632","0","0","0"
"45905792","0.5","0.5","0.5"
"45911936","0","0","0"
"45926912","2","2","2"
"45988352","0","0","0"
"45998464","0","0","0"
"45999104","0","0","0"
"46045824","0","0","0"
"46073216","0","0","0"
"46073600","1","1","1"
"46076160","0","0","0"
"46080256","0","0","0"
"46091648","1","1","1"
"46161536","0.5","0.5","0.5"
"46166400","0.5","0.5","0.5"
"46166912","0","0","0"
"46167936","0","0","0"
"46236032","1","1","1"
"46244480","0","0","0"
"46249728","0","0","0"
"46249984","0","0","0"
"46252928","0","0","0"
"46258432","1","1","1"
"46260992","1","1","1"
"46261888","0","0","0"
"46265856","0","0","0"
"46266880","0","0","0"
"46270336","0","0","0"
"46318464","0","0","0"
"46320896","0","0","0"
"46323968","0","0","0"
"46339072","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"46340736","0","0","0"
"46348288","0","0","0"
"46355456","0","0","0"
"46358656","0","0","0"
"46408960","1","1","1"
"46440192","0","0","0"
"46440960","0","0","0"
"46442496","0","0","0"
"46442624","1","1","1"
"46444032","0","0","0"
"46493440","0","0","0"
"46496384","0","0","0"
"46504448","0","0","0"
"46515968","0","0","0"
"46517248","1","1","1"
"46521088","2","2","2"
"46523008","1","1","1"
"46524672","1","1","1"
"46532480","0.5","0.5","0.5"
"46590848","0","0","0"
"46678400","1","1","1"
"46681344","1","1","1"
"46686080","0.5","0.5","0.5"
"46686976","0","0","0"
"46687104","0","0","0"
"46688000","0","0","0"
"46688768","0","0","0"
"46696960","1","1","1"
"46704384","0","0","0"
"46705408","1","1","1"
"46707328","0","0","0"
"46760704","0","0","0"
"46845568","0","0","0"
"46847616","0","0","0"
"46849408","1","1","1"
"46852608","1","1","1"
"46860544","1","1","1"
"46872832","1","1","1"
"46876928","0","0","0"
"46884096","1","1","1"
"46932992","0","0","0"
"46935168","1","1","1"
"46939008","0","0","0"
"46945152","0","0","0"
"46947712","1","1","1"
"46956928","1","1","1"
"46957312","0","0","0"
"46966656","0","0","0"
"47022208","0","0","0"
"47031936","0","0","0"
"47036672","0","0","0"
"47037824","0.5","0.5","0.5"
"47038208","0","0","0"
"47038464","1.5","1.5","1.5"
"47041920","0","0","0"
"47050752","0","0","0"
"47051008","1","1","1"
"47107840","1","1","1"
"47121664","0","0","0"
"47142656","1","1","1"
"47199872","0","0","0"
"47202176","2","2","2"
"47202304","2","2","2"
"47207936","0","0","0"
"47208960","0","0","0"
"47218432","1","1","1"
"47222016","0","0","0"
"47280512","0","0","0"
"47287552","0","0","0"
"47289472","0","0","0"
"47289600","1","1","1"
"47293568","0.5","0.5","0.5"
"47302912","0","0","0"
"47304192","0","0","0"
"47308928","0","0","0"
"47311360","2","2","2"
"47313920","1","1","1"
"47365376","0","0","0"
"47366016","0","0","0"
"47373696","2","2","2"
"47376896","0.5","0.5","0.5"
"47378048","1","1","1"
"47381376","0","0","0"
"47385600","0","0","0"
"47386240","0","0","0"
"47399936","0","0","0"
"47401856","0.5","0.5","0.5"
"47449600","1","1","1"
"47455744","0","0","0"
"47462784","0","0","0"
"47465728","1","1","1"
"47476608","0","0","0"
"47539200","0","0","0"
"47550976","0","0","0"
"47553664","0","0","0"
"47556992","0.5","0.5","0.5"
"47558400","0","0","0"
"47559168","1","1","1"
"47563904","1","1","1"
"47565440","0","0","0"
"47570816","0","0","0"
"47571200","0","0","0"
"47576832","0","0","0"
"47626752","1","1","1"
"47632256","1","1","1"
"47635968","0","0","0"
"47645312","0","0","0"
"47645824","0","0","0"
"47703424","0","0","0"
"47720448","1","1","1"
"47730048","0","0","0"
"47730304","0","0","0"
"47735808","0","0","0"
"47746560","0","0","0"
"47819392","1","1","1"
"47819904","0","0","0"
"47899392","0","0","0"
"47905664","0.5","0.5","0.5"
"47906176","0.5","0.5","0.5"
"47907328","1","1","1"
"47909760","0","0","0"
"47912704","0","0","0"
"47913088","0","0","0"
"47918976","0","0","0"
"47925248","1","1","1"
"47927296","0","0","0"
"47974400","0","0","0"
"47974784","0","0","0"
"47977984","0","0","0"
"47986944","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"47989248","0","0","0"
"47989632","0","0","0"
"47998976","0","0","0"
"48012032","0","0","0"
"48061568","0","0","0"
"48062976","0","0","0"
"48063232","1","1","1"
"48065408","0","0","0"
"48067840","0","0","0"
"48072064","0","0","0"
"48072192","0","0","0"
"48073600","0","0","0"
"48076288","1","1","1"
"48077952","0","0","0"
"48080256","0","0","0"
"48087808","0","0","0"
"48095744","0.5","0.5","0.5"
"48131072","2","2","2"
"48136576","1","1","1"
"48160768","0","0","0"
"48179968","0","0","0"
"48183168","0.5","0.5","0.5"
"48183808","0","0","0"
"48216960","0","0","0"
"48237312","0","0","0"
"48245504","0.5","0.5","0.5"
"48262016","0.5","0.5","0.5"
"48269952","2","2","2"
"48274944","0","0","0"
"48300672","0","0","0"
"48318336","0","0","0"
"48355840","0","0","0"
"48356480","0","0","0"
"48409344","0","0","0"
"48422016","0","0","0"
"48428672","0","0","0"
"48456192","3","3","3"
"48495104","1","1","1"
"48498688","0","0","0"
"48512512","0","0","0"
"48512640","0.5","0.5","0.5"
"48515456","0","0","0"
"48520704","0","0","0"
"48520832","0.5","0.5","0.5"
"48529536","1","1","1"
"48531456","1","1","1"
"48531968","1","1","1"
"48543616","0","0","0"
"48580992","1","1","1"
"48584192","1","1","1"
"48587392","1","1","1"
"48591744","1","1","1"
"48593792","0","0","0"
"48601344","0","0","0"
"48608640","0","0","0"
"48612480","0","0","0"
"48625152","0","0","0"
"48665728","2","2","2"
"48672896","0","0","0"
"48677504","0","0","0"
"48683520","0","0","0"
"48697984","1","1","1"
"48704000","0","0","0"
"48763264","0","0","0"
"48770944","1","1","1"
"48774016","0","0","0"
"48777856","1","1","1"
"48781440","1","1","1"
"48787072","0","0","0"
"48794368","0","0","0"
"48846976","0","0","0"
"48859520","0","0","0"
"48860288","1","1","1"
"48876160","1","1","1"
"48876288","0","0","0"
"48892544","0","0","0"
"48930816","0","0","0"
"48941952","0","0","0"
"48949248","0","0","0"
"48952192","0","0","0"
"48963200","0.5","0.5","0.5"
"48964224","0","0","0"
"49017216","0","0","0"
"49025792","0","0","0"
"49027968","0","0","0"
"49031296","0","0","0"
"49032448","0","0","0"
"49033856","0","0","0"
"49038080","0","0","0"
"49041024","0","0","0"
"49056256","0","0","0"
"49102208","1","1","1"
"49103616","0","0","0"
"49104128","1","1","1"
"49110144","0","0","0"
"49111040","0","0","0"
"49115264","1","1","1"
"49115392","0","0","0"
"49119616","0.5","0.5","0.5"
"49122944","0","0","0"
"49123072","1","1","1"
"49124480","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"49128704","0","0","0"
"49130624","1","1","1"
"49136128","0","0","0"
"49137664","0","0","0"
"49188480","0","0","0"
"49190144","0","0","0"
"49210624","0","0","0"
"49210880","0","0","0"
"49211520","1","1","1"
"49223680","0","0","0"
"49234816","0","0","0"
"49263360","0","0","0"
"49277440","0","0","0"
"49278720","0","0","0"
"49283200","0","0","0"
"49288064","1","1","1"
"49294336","0","0","0"
"49296128","0","0","0"
"49298304","0","0","0"
"49312128","2","2","2"
"49312640","0","0","0"
"49315200","0","0","0"
"49379072","0","0","0"
"49385984","1","1","1"
"49391616","0","0","0"
"49403520","0","0","0"
"49460352","0.5","0.5","0.5"
"49462784","1","1","1"
"49463168","0","0","0"
"49473152","1","1","1"
"49474688","2","2","2"
"49478912","1","1","1"
"49482240","0","0","0"
"49482368","0","0","0"
"49485696","0","0","0"
"49488512","0","0","0"
"49491968","0","0","0"
"49540352","0","0","0"
"49547392","0","0","0"
"49549056","0","0","0"
"49549824","0","0","0"
"49551744","0","0","0"
"49557632","0","0","0"
"49565952","0","0","0"
"49579136","0","0","0"
"49588992","1","1","1"
"49658880","0","0","0"
"49724288","0","0","0"
"49731712","1","1","1"
"49733888","2","2","2"
"49734656","1","1","1"
"49737728","1","1","1"
"49740032","0","0","0"
"49742848","1","1","1"
"49743872","0","0","0"
"49748224","0","0","0"
"49749120","0","0","0"
"49802112","1","1","1"
"49810944","1","1","1"
"49811712","0","0","0"
"49812352","1","1","1"
"49814912","0","0","0"
"49817472","0","0","0"
"49826688","0","0","0"
"49834240","1","1","1"
"49838208","1","1","1"
"49901184","1","1","1"
"49903488","0","0","0"
"49905024","2","2","2"
"49906816","0","0","0"
"49920896","1","1","1"
"49987456","0","0","0"
"49991168","0","0","0"
"49992704","0","0","0"
"50008576","0","0","0"
"50070144","0","0","0"
"50072704","1","1","1"
"50073600","0","0","0"
"50073728","0","0","0"
"50075648","0.5","0.5","0.5"
"50080256","0","0","0"
"50081280","1","1","1"
"50082048","0","0","0"
"50083072","1","1","1"
"50083968","0","0","0"
"50084608","1","1","1"
"50091008","1","1","1"
"50098048","0","0","0"
"50156800","1","1","1"
"50157184","0","0","0"
"50159360","0.5","0.5","0.5"
"50166656","0","0","0"
"50168448","0","0","0"
"50177152","0","0","0"
"50179840","1","1","1"
"50181248","0.5","0.5","0.5"
"50183296","1","1","1"
"50185216","0","0","0"
"50216576","0","0","0"
"50238464","0","0","0"
"50247808","0.5","0.5","0.5"
"50251264","0.25","0.25","0.25"
"50275840","0.5","0.5","0.5"
"50284032","0","0","0"
"50322432","0","0","0"
"50333312","1","1","1"
"50350848","0","0","0"
"50448512","0","0","0"
"50492544","1","1","1"
"50496640","1","1","1"
"50514944","0","0","0"
"50519936","1","1","1"
"50521344","0","0","0"
"50530432","0","0","0"
"50531072","0","0","0"
"50584320","0","0","0"
"50585216","0","0","0"
"50586496","0","0","0"
"50594560","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"50594688","0","0","0"
"50600704","0","0","0"
"50606848","0","0","0"
"50619904","0","0","0"
"50622080","0","0","0"
"50678528","1","1","1"
"50704640","0","0","0"
"50712576","1","1","1"
"50758656","0.5","0.5","0.5"
"50775168","1","1","1"
"50777472","0.5","0.5","0.5"
"50782336","0","0","0"
"50790016","1","1","1"
"50794112","0","0","0"
"50801408","1","1","1"
"50804608","0","0","0"
"50844672","1","1","1"
"50854528","1","1","1"
"50857600","0","0","0"
"50857728","0","0","0"
"50857984","0","0","0"
"50867584","0","0","0"
"50882944","0","0","0"
"50916480","0","0","0"
"50930560","2","2","2"
"50930944","0","0","0"
"50934144","0.5","0.5","0.5"
"50934400","0","0","0"
"50944128","0","0","0"
"50944768","0","0","0"
"50948608","1","1","1"
"50955904","0","0","0"
"50959616","0","0","0"
"51025024","1","1","1"
"51025280","0.5","0.5","0.5"
"51026944","0","0","0"
"51028352","0","0","0"
"51029760","0.5","0.5","0.5"
"51031168","0","0","0"
"51031296","0","0","0"
"51034368","0","0","0"
"51046272","0","0","0"
"51051136","0","0","0"
"51103232","0","0","0"
"51118208","0","0","0"
"51121024","0","0","0"
"51125504","0","0","0"
"51125632","0.5","0.5","0.5"
"51128704","0","0","0"
"51135360","1","1","1"
"51142656","0","0","0"
"51144448","0","0","0"
"51204736","0","0","0"
"51205504","0","0","0"
"51214976","0","0","0"
"51223552","1","1","1"
"51235840","0","0","0"
"51260160","1","1","1"
"51277056","1","1","1"
"51279232","0","0","0"
"51283840","1","1","1"
"51289984","1","1","1"
"51292032","0","0","0"
"51299328","0","0","0"
"51311232","0","0","0"
"51311360","1","1","1"
"51324160","0","0","0"
"51376000","0","0","0"
"51378560","0","0","0"
"51395968","0","0","0"
"51399040","1","1","1"
"51455232","0","0","0"
"51463808","1","1","1"
"51465600","1","1","1"
"51465728","0","0","0"
"51469312","1","1","1"
"51473408","0","0","0"
"51477120","0","0","0"
"51479936","0","0","0"
"51498624","0","0","0"
"51521792","0","0","0"
"51541888","1","1","1"
"51545984","0","0","0"
"51551488","0","0","0"
"51560832","0","0","0"
"51562880","0","0","0"
"51646720","0","0","0"
"51651840","0","0","0"
"51654016","0","0","0"
"51664768","0.5","0.5","0.5"
"51713664","0","0","0"
"51717760","0","0","0"
"51719424","0","0","0"
"51735936","0","0","0"
"51744896","0.5","0.5","0.5"
"51748992","0","0","0"
"51749504","1","1","1"
"51813376","0","0","0"
"51822592","0","0","0"
"51826176","1","1","1"
"51832960","0","0","0"
"51846656","0","0","0"
"51891968","1","1","1"
"51895808","0","0","0"
"51900160","0.5","0.5","0.5"
"51905280","0","0","0"
"51916544","0","0","0"
"51922816","1","1","1"
"51975296","0","0","0"
"51977344","0","0","0"
"51983104","0","0","0"
"51985920","0","0","0"
"51988864","1","1","1"
"51989248","0","0","0"
"51990912","0","0","0"
"52060288","1","1","1"
"52062976","0","0","0"
"52067584","1","1","1"
"52068992","0","0","0"
"52076416","0","0","0"
"52080512","0","0","0"
"52101376","0","0","0"
"52101632","0","0","0"
"52130176","0","0","0"
"52148864","0","0","0"
"52149760","0","0","0"
"52162816","0","0","0"
"52164096","1","1","1"
"52166016","0","0","0"
"52166912","2","2","2"
"52171776","0","0","0"
"52172544","0","0","0"
"52177664","0","0","0"
"52180224","0","0","0"
"52237440","0","0","0"
"52246912","0","0","0"
"52252032","0","0","0"
"52252672","1","1","1"
"52259328","0","0","0"
"52261120","1","1","1"
"52266240","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"52327168","0","0","0"
"52329216","0","0","0"
"52331648","1","1","1"
"52333312","0","0","0"
"52340608","0","0","0"
"52342272","1","1","1"
"52345984","2","2","2"
"52354944","0","0","0"
"52360576","0","0","0"
"52365952","0","0","0"
"52414208","0","0","0"
"52414336","0","0","0"
"52418944","0","0","0"
"52422656","0.5","0.5","0.5"
"52422912","0","0","0"
"52425856","0","0","0"
"52430720","0","0","0"
"52436096","0","0","0"
"52448768","0","0","0"
"52449536","0","0","0"
"52493952","0","0","0"
"52496768","1","1","1"
