"Step","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MIN","Freeway-v4__my_baseline_intrinsic__1__1664396756 - charts/mean_episodic_return__MAX"
"126252800","1","1","1"
"126289152","1","1","1"
"126338304","0","0","0"
"126429568","3","3","3"
"126447616","1","1","1"
"126478720","0","0","0"
"126515712","0.5","0.5","0.5"
"126540160","1","1","1"
"126556672","1","1","1"
"126570496","1","1","1"
"126573696","2","2","2"
"126586240","0","0","0"
"126730496","1","1","1"
"126731264","0","0","0"
"126763392","1","1","1"
"126843776","2","2","2"
"126844544","0","0","0"
"126846080","0","0","0"
"126915712","0","0","0"
"126930816","3","3","3"
"126954496","1","1","1"
"126962688","1","1","1"
"127011712","0","0","0"
"127020160","4","4","4"
"127034624","2","2","2"
"127037312","2","2","2"
"127040640","1","1","1"
"127079424","4","4","4"
"127096192","3","3","3"
"127101056","6","6","6"
"127113344","4","4","4"
"127114880","1","1","1"
"127115392","4","4","4"
"127124224","2","2","2"
"127134080","0.5","0.5","0.5"
"127140480","2","2","2"
"127156480","1","1","1"
"127165952","1","1","1"
"127190272","1","1","1"
"127208192","1","1","1"
"127209856","1","1","1"
"127215232","1","1","1"
"127240576","1","1","1"
"127271424","1","1","1"
"127272064","1","1","1"
"127290624","1","1","1"
"127291136","1","1","1"
"127298176","1","1","1"
"127334656","1","1","1"
"127358208","0","0","0"
"127373696","0","0","0"
"127376256","1","1","1"
"127382272","1","1","1"
"127386880","0","0","0"
"127446912","0","0","0"
"127463552","0","0","0"
"127468800","1","1","1"
"127469824","1","1","1"
"127472768","0","0","0"
"127505920","0","0","0"
"127527680","1","1","1"
"127555584","0","0","0"
"127570688","0","0","0"
"127619584","0","0","0"
"127639552","0.5","0.5","0.5"
"127646464","0","0","0"
"127650560","0","0","0"
"127657856","0","0","0"
"127692288","0","0","0"
"127712256","0","0","0"
"127713408","1","1","1"
"127718528","0","0","0"
"127794432","2","2","2"
"127804416","0","0","0"
"127807872","1","1","1"
"127811968","1","1","1"
"127869568","0","0","0"
"127883392","0","0","0"
"127888256","0","0","0"
"127904640","0","0","0"
"127905536","0","0","0"
"127916032","0","0","0"
"127940096","0","0","0"
"127958912","0","0","0"
"127977344","0","0","0"
"127983872","1","1","1"
"127992576","0.5","0.5","0.5"
"127994112","1","1","1"
"128005120","0","0","0"
"128043136","0","0","0"
"128044672","0","0","0"
"128046720","0","0","0"
"128049280","0","0","0"
"128063488","0","0","0"
"128068864","0","0","0"
"128076928","0","0","0"
"128079360","1","1","1"
"128081792","0","0","0"
"128098048","0","0","0"
"128143104","1","1","1"
"128152832","1","1","1"
"128156160","0","0","0"
"128158592","0","0","0"
"128168960","1","1","1"
"128187008","0","0","0"
"128193408","1","1","1"
"128216704","0","0","0"
"128225792","0.5","0.5","0.5"
"128231552","0","0","0"
"128252800","3","3","3"
"128253952","1","1","1"
"128255744","1","1","1"
"128272000","0","0","0"
"128284800","2","2","2"
"128296192","0","0","0"
"128321664","1","1","1"
"128346496","2","2","2"
"128381440","0","0","0"
"128385408","3","3","3"
"128390272","1","1","1"
"128395904","0","0","0"
"128481536","1","1","1"
"128489856","1","1","1"
"128514432","0","0","0"
"128579456","0","0","0"
"128583936","0","0","0"
"128616320","0","0","0"
"128616832","0","0","0"
"128663296","0","0","0"
"128702848","0","0","0"
"128749184","0","0","0"
"128764160","0","0","0"
"128800256","0","0","0"
"128801408","0","0","0"
"128849920","1","1","1"
"128887808","0","0","0"
"128915968","0","0","0"
"128930560","0","0","0"
"128946304","0","0","0"
"128961536","0","0","0"
"128990848","0","0","0"
"129009280","0","0","0"
"129019776","0","0","0"
"129043328","0","0","0"
"129054592","0","0","0"
"129079680","0","0","0"
"129091072","0","0","0"
"129105536","0","0","0"
"129119360","0","0","0"
"129134720","0","0","0"
"129178496","0","0","0"
"129203200","0","0","0"
"129222784","0","0","0"
"129285120","0","0","0"
"129289600","0","0","0"
"129290624","0","0","0"
"129291008","0","0","0"
"129297408","0","0","0"
"129297536","0","0","0"
"129307776","0","0","0"
"129329152","0","0","0"
"129345024","0","0","0"
"129357696","0","0","0"
"129362176","0","0","0"
"129367552","1","1","1"
"129442304","0","0","0"
"129453824","0","0","0"
"129459328","0","0","0"
"129461120","0","0","0"
"129553408","0","0","0"
"129568768","0","0","0"
"129623936","0","0","0"
"129628160","0","0","0"
"129629440","0","0","0"
"129632128","0","0","0"
"129658752","0","0","0"
"129674368","0","0","0"
"129712896","0","0","0"
"129727104","0","0","0"
"129730944","0","0","0"
"129754496","0","0","0"
"129781120","0","0","0"
"129781632","0","0","0"
"129787392","1","1","1"
"129798144","1","1","1"
"129799168","0.5","0.5","0.5"
"129810304","1","1","1"
"129816576","1","1","1"
"129860864","0","0","0"
"129872256","0","0","0"
"129873408","0","0","0"
"129886976","0","0","0"
"129901440","0","0","0"
"129906176","0","0","0"
"129921536","0","0","0"
"129960320","0","0","0"
"129972864","0","0","0"
"130006912","0","0","0"
"130011136","0","0","0"
"130061696","0","0","0"
"130065920","0","0","0"
"130080640","0","0","0"
"130093952","0","0","0"
"130129280","0","0","0"
"130133760","0","0","0"
"130136192","0","0","0"
"130179328","0","0","0"
"130216832","0","0","0"
"130227712","0","0","0"
"130250240","0","0","0"
"130251392","0","0","0"
"130281472","0","0","0"
"130322304","0","0","0"
"130322432","0","0","0"
"130323456","0","0","0"
"130335872","0","0","0"
"130354560","0","0","0"
"130368512","0","0","0"
"130374400","0","0","0"
"130396544","0","0","0"
"130484992","0","0","0"
"130485120","0","0","0"
"130495232","0","0","0"
"130499072","0","0","0"
"130513280","0","0","0"
"130514560","0","0","0"
"130526592","0","0","0"
"130557568","0","0","0"
"130566400","0","0","0"
"130581888","0","0","0"
"130586112","0","0","0"
"130589952","0","0","0"
"130606336","0","0","0"
"130615296","0","0","0"
"130634880","0","0","0"
"130655744","0","0","0"
"130665984","0","0","0"
"130668544","0","0","0"
"130676480","0","0","0"
"130676736","0","0","0"
"130703872","0","0","0"
"130713984","0","0","0"
"130736512","0","0","0"
"130746496","0","0","0"
"130752384","0","0","0"
"130754176","0","0","0"
"130759936","0","0","0"
"130768384","0","0","0"
"130773248","0","0","0"
"130795008","0","0","0"
"130830208","0","0","0"
"130843136","0","0","0"
"130848384","0","0","0"
"130862720","0","0","0"
"130881792","0","0","0"
"130919424","0","0","0"
"130931712","0","0","0"
"130933504","0","0","0"
"130938368","0","0","0"
"130948736","0","0","0"
"130954240","0","0","0"
"130989312","0","0","0"
"131003264","0","0","0"
"131043200","0","0","0"
"131099136","0","0","0"
"131104768","0","0","0"
"131119616","0","0","0"
"131150336","0","0","0"
"131181568","1","1","1"
"131186560","0","0","0"
"131206144","0","0","0"
"131208320","0","0","0"
"131250560","1","1","1"
"131267968","0","0","0"
"131314432","0","0","0"
"131369088","1","1","1"
"131385088","1","1","1"
"131385216","0","0","0"
"131402752","0","0","0"
"131403520","0","0","0"
"131410688","1","1","1"
"131424128","0","0","0"
"131442944","0","0","0"
"131450496","0","0","0"
"131454592","0","0","0"
"131503360","0","0","0"
"131528320","0","0","0"
"131529088","0","0","0"
"131530624","0","0","0"
"131540096","0","0","0"
"131541760","1","1","1"
"131544320","0","0","0"
"131546624","0","0","0"
"131547520","0","0","0"
"131557632","0","0","0"
"131575040","0","0","0"
"131584640","1","1","1"
"131593984","0","0","0"
"131615360","1","1","1"
"131638016","1","1","1"
"131649152","0","0","0"
"131660928","0","0","0"
"131673600","1","1","1"
"131677184","0","0","0"
"131702400","0","0","0"
"131708928","2","2","2"
"131720064","1","1","1"
"131729280","3","3","3"
"131748352","1","1","1"
"131760384","1","1","1"
"131800064","0","0","0"
"131811200","0","0","0"
"131814784","2","2","2"
"131818112","1","1","1"
"131828992","2","2","2"
"131873664","1.5","1.5","1.5"
"131876992","1","1","1"
"131879808","2","2","2"
"131884032","2","2","2"
"131887104","1","1","1"
"131892608","0","0","0"
"131905792","0","0","0"
"131968384","1","1","1"
"131972608","0","0","0"
"131976704","0","0","0"
"131977344","0","0","0"
"131979136","0","0","0"
"131991424","0","0","0"
"131993216","0","0","0"
"132006528","0","0","0"
"132008320","0","0","0"
"132034560","0","0","0"
"132063872","0","0","0"
"132078592","0","0","0"
"132093440","0","0","0"
"132131584","0","0","0"
"132148864","0","0","0"
"132164480","0","0","0"
"132167168","0","0","0"
"132183040","1","1","1"
"132219008","0","0","0"
"132237824","0","0","0"
"132238464","0","0","0"
"132250368","1","1","1"
"132278784","0","0","0"
"132311296","0","0","0"
"132319744","0","0","0"
"132326400","0","0","0"
"132366336","0","0","0"
"132377984","1","1","1"
"132410752","0","0","0"
"132422272","0","0","0"
"132442752","0","0","0"
"132483840","1","1","1"
"132493440","0","0","0"
"132510848","0","0","0"
"132527488","0","0","0"
"132532352","0","0","0"
"132541696","0","0","0"
"132564352","0","0","0"
"132575872","0","0","0"
"132576128","0","0","0"
"132598272","0","0","0"
"132618496","0","0","0"
"132632960","0","0","0"
"132650368","0","0","0"
"132663680","0","0","0"
"132664960","0","0","0"
"132672128","0","0","0"
"132672256","0","0","0"
"132681856","0","0","0"
"132748032","0","0","0"
"132749952","0","0","0"
"132812416","0","0","0"
"132818048","0","0","0"
"132827648","0","0","0"
"132832512","0","0","0"
"132833920","0","0","0"
"132854912","0","0","0"
"132863104","0","0","0"
"132866944","0","0","0"
"132869760","0","0","0"
"132925056","0","0","0"
"132926336","0","0","0"
"132940544","0","0","0"
"132947200","0","0","0"
"132947584","0","0","0"
"132977792","0","0","0"
"133008128","0","0","0"
"133026816","0","0","0"
"133109760","0","0","0"
"133133696","0","0","0"
"133189632","0","0","0"
"133206912","0","0","0"
"133208448","0","0","0"
"133231872","0","0","0"
"133241216","0","0","0"
"133264640","0","0","0"
"133274240","0","0","0"
"133276288","0.5","0.5","0.5"
"133278080","0","0","0"
"133328640","0","0","0"
"133334784","0","0","0"
"133349504","0","0","0"
"133360128","0","0","0"
"133363712","0","0","0"
"133376640","0","0","0"
"133383552","0","0","0"
"133396608","1","1","1"
"133451904","0","0","0"
"133469440","0","0","0"
"133486976","0","0","0"
"133513600","0","0","0"
"133554688","0","0","0"
"133556352","0","0","0"
"133620096","0","0","0"
"133658752","0","0","0"
"133689728","0","0","0"
"133700096","0","0","0"
"133709568","0","0","0"
"133712384","0","0","0"
"133713280","0","0","0"
"133714944","0","0","0"
"133747840","0","0","0"
"133752832","0","0","0"
"133790464","0","0","0"
"133806336","0","0","0"
"133808640","0","0","0"
"133813632","0","0","0"
"133871488","0","0","0"
"133886080","0","0","0"
"133886848","0","0","0"
"133898368","0","0","0"
"133908736","0","0","0"
"133963392","0","0","0"
"133968896","0","0","0"
"133972224","0","0","0"
"133989248","0","0","0"
"133994496","0","0","0"
"134023808","0","0","0"
"134031232","0","0","0"
"134045824","0","0","0"
"134049792","0","0","0"
"134050048","0","0","0"
"134056448","0","0","0"
"134065152","0","0","0"
"134067968","0","0","0"
"134069632","0","0","0"
"134074368","0","0","0"
"134139392","0","0","0"
"134164224","0","0","0"
"134220544","0","0","0"
"134221440","0","0","0"
"134222720","0","0","0"
"134230144","0","0","0"
"134233984","0","0","0"
"134237184","0","0","0"
"134253184","0","0","0"
"134294272","0","0","0"
"134318592","0","0","0"
"134326656","0","0","0"
"134343552","0","0","0"
"134346880","0","0","0"
"134353920","0","0","0"
"134355328","0","0","0"
"134368256","0","0","0"
"134373376","0","0","0"
"134439936","0","0","0"
"134482560","0","0","0"
"134561920","0","0","0"
"134569984","0","0","0"
"134579584","0","0","0"
"134581888","0","0","0"
"134583808","0","0","0"
"134611840","0","0","0"
"134619008","0","0","0"
"134632192","0","0","0"
"134641664","0","0","0"
"134659712","0","0","0"
"134661632","0","0","0"
"134665344","0","0","0"
"134667904","0","0","0"
"134680064","0","0","0"
"134717184","0","0","0"
"134753280","0","0","0"
"134755584","0","0","0"
"134767360","0","0","0"
"134774784","0","0","0"
"134792960","0","0","0"
"134813312","0","0","0"
"134831232","0","0","0"
"134834304","0","0","0"
"134836992","0","0","0"
"134860928","0","0","0"
"134873088","0","0","0"
"134903296","0","0","0"
"134908032","0","0","0"
"134913408","0","0","0"
"134917120","0","0","0"
"134942208","0","0","0"
"134966912","0","0","0"
"135010560","0","0","0"
"135014272","0","0","0"
"135022080","0","0","0"
"135027072","0","0","0"
"135031808","0","0","0"
"135090816","0","0","0"
"135113728","0","0","0"
"135115392","0","0","0"
"135116032","0","0","0"
"135119232","0","0","0"
"135130624","0","0","0"
"135152640","0","0","0"
"135171584","0","0","0"
"135187968","0","0","0"
"135191552","0","0","0"
"135192832","0","0","0"
"135202432","0","0","0"
"135208448","0","0","0"
"135269376","0","0","0"
"135275136","0","0","0"
"135276160","0","0","0"
"135284224","0","0","0"
"135289216","0","0","0"
"135291648","0","0","0"
"135339520","0","0","0"
"135363200","0","0","0"
"135366016","0","0","0"
"135384192","0","0","0"
"135448320","0","0","0"
"135462912","0","0","0"
"135467776","0","0","0"
"135511680","0","0","0"
"135523328","0","0","0"
"135536896","0","0","0"
"135575680","0","0","0"
"135588736","1","1","1"
"135600000","0","0","0"
"135612288","0","0","0"
"135629824","0","0","0"
"135636608","0","0","0"
"135646336","0","0","0"
"135704448","0","0","0"
"135704576","0","0","0"
"135748608","0","0","0"
"135798528","0","0","0"
"135850624","0","0","0"
"135854720","0","0","0"
"135860864","0","0","0"
"135872896","0","0","0"
"135883264","0","0","0"
"135884928","0","0","0"
"135907328","0","0","0"
"135911168","0","0","0"
"135922688","0","0","0"
"135947264","0","0","0"
"135985280","0","0","0"
"135988224","0","0","0"
"136020096","0","0","0"
"136055296","0","0","0"
"136055808","0","0","0"
"136062720","0","0","0"
"136081408","0","0","0"
"136082048","0","0","0"
"136083840","0","0","0"
"136120192","0","0","0"
"136143104","0","0","0"
"136164352","0","0","0"
"136165504","0","0","0"
"136215808","0","0","0"
"136225536","0","0","0"
"136234624","0","0","0"
"136299264","0","0","0"
"136302976","0","0","0"
"136305792","0","0","0"
"136308480","0","0","0"
"136333056","0","0","0"
"136337920","0","0","0"
"136373888","0","0","0"
"136381568","0","0","0"
"136422144","0","0","0"
"136425088","0","0","0"
"136473344","0","0","0"
"136479232","0","0","0"
"136487424","0","0","0"
"136493824","0","0","0"
"136495232","0.5","0.5","0.5"
"136497792","0","0","0"
"136499456","0","0","0"
"136512128","0","0","0"
"136513408","0","0","0"
"136576000","0","0","0"
"136594816","1","1","1"
"136597632","1","1","1"
"136600192","0","0","0"
"136634240","1","1","1"
"136653568","0","0","0"
"136666368","1","1","1"
"136668544","0","0","0"
"136672000","2","2","2"
"136701312","1","1","1"
"136770176","4","4","4"
"136836480","0","0","0"
"136845952","0","0","0"
"136853632","0","0","0"
"136865280","1","1","1"
"136875648","0","0","0"
"136905728","0","0","0"
"136922112","0","0","0"
"136930944","1","1","1"
"136941568","0.5","0.5","0.5"
"136943232","0","0","0"
"136948096","0","0","0"
"136955136","1","1","1"
"136964480","2","2","2"
"137004160","2","2","2"
"137012608","0.5","0.5","0.5"
"137037184","2","2","2"
"137046144","0","0","0"
"137094400","0","0","0"
"137097216","0","0","0"
"137141248","0","0","0"
"137175680","0","0","0"
"137195648","2","2","2"
"137198592","1","1","1"
"137201152","1","1","1"
"137226112","2","2","2"
"137227008","2","2","2"
"137289088","2","2","2"
"137291264","2","2","2"
"137302528","3","3","3"
"137312000","4","4","4"
"137319552","5","5","5"
"137328000","2","2","2"
"137353472","1","1","1"
"137387648","3","3","3"
"137400960","2","2","2"
"137439104","4","4","4"
"137446784","4","4","4"
"137463808","5","5","5"
"137464576","1","1","1"
"137486080","6","6","6"
"137538816","1","1","1"
"137538944","3","3","3"
"137572096","2","2","2"
"137622144","2.5","2.5","2.5"
"137624192","1","1","1"
"137625728","1","1","1"
"137642496","1.5","1.5","1.5"
"137643520","1","1","1"
"137645056","0","0","0"
"137662848","1","1","1"
"137694464","0","0","0"
"137711360","0.3333333432674408","0.3333333432674408","0.3333333432674408"
"137724416","0","0","0"
"137748224","0","0","0"
"137787520","0","0","0"
"137788288","0","0","0"
"137794816","0","0","0"
"137795712","0","0","0"
"137824768","0","0","0"
"137862656","0","0","0"
"137863168","0","0","0"
"137890560","0","0","0"
"137922816","0","0","0"
"137936640","0","0","0"
"137962368","0","0","0"
"137992064","0","0","0"
"137996544","0","0","0"
"138005504","0","0","0"
"138008704","0","0","0"
"138023936","0","0","0"
"138046464","0","0","0"
"138046848","0","0","0"
"138052608","0","0","0"
"138052864","0","0","0"
"138073216","0","0","0"
"138080512","0","0","0"
"138085248","0","0","0"
"138128128","0","0","0"
"138130048","0","0","0"
"138172544","0","0","0"
"138224000","0","0","0"
"138224640","0","0","0"
"138231040","0","0","0"
"138246272","0","0","0"
"138284160","0","0","0"
"138301312","0","0","0"
"138309888","0","0","0"
"138339840","0","0","0"
"138345600","0","0","0"
"138356480","0","0","0"
"138404608","0","0","0"
"138415360","0","0","0"
"138416000","0","0","0"
"138423936","0","0","0"
"138425216","0","0","0"
"138441088","0","0","0"
"138493952","0","0","0"
"138520192","0","0","0"
"138535808","0","0","0"
"138548224","1","1","1"
"138557696","0","0","0"
"138566656","0","0","0"
"138573184","0","0","0"
"138576512","1","1","1"
"138578048","0","0","0"
"138583296","0","0","0"
"138589056","0","0","0"
"138594816","0","0","0"
"138597504","0","0","0"
"138597760","1","1","1"
"138607104","0","0","0"
"138635008","1","1","1"
"138673024","0","0","0"
"138688384","0","0","0"
"138715136","0","0","0"
"138729984","0","0","0"
"138744832","0","0","0"
"138745856","0","0","0"
